IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId
150375096,MISSING PERSON,FOUND PERSON,Wednesday,04/29/2015,09:39,PARK,NONE,1400 Block of GROVE ST,-122.440483106998,37.7755529016833,"(37.7755529016833, -122.440483106998)",15037509675000
150371759,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Wednesday,04/29/2015,09:30,TENDERLOIN,NONE,400 Block of ELLIS ST,-122.413631253258,37.7848053746211,"(37.7848053746211, -122.413631253258)",15037175964020
150371721,WARRANTS,WARRANT ARREST,Wednesday,04/29/2015,09:25,CENTRAL,"ARREST, BOOKED",1200 Block of CLAY ST,-122.413676369473,37.7933799961884,"(37.7933799961884, -122.413676369473)",15037172163010
150371862,SECONDARY CODES,JUVENILE INVOLVED,Wednesday,04/29/2015,09:19,TARAVAL,NONE,1700 Block of 46TH AV,-122.505537956642,37.7538767370501,"(37.7538767370501, -122.505537956642)",15037186215500
150371862,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Wednesday,04/29/2015,09:19,TARAVAL,NONE,1700 Block of 46TH AV,-122.505537956642,37.7538767370501,"(37.7538767370501, -122.505537956642)",15037186264070
150372111,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Wednesday,04/29/2015,09:08,BAYVIEW,NONE,SAN BRUNO AV / SILVER AV,-122.405610268222,37.732438864982,"(37.732438864982, -122.405610268222)",15037211164085
150372111,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Wednesday,04/29/2015,09:08,BAYVIEW,NONE,SAN BRUNO AV / SILVER AV,-122.405610268222,37.732438864982,"(37.732438864982, -122.405610268222)",15037211128160
150371709,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,04/29/2015,09:05,TARAVAL,"ARREST, CITED",OCEAN AV / SANLEANDRO WY,-122.47011059238,37.7303066365695,"(37.7303066365695, -122.47011059238)",15037170965016
150373153,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Wednesday,04/29/2015,09:00,RICHMOND,NONE,1500 Block of CABRILLO ST,-122.475224786036,37.7747969943545,"(37.7747969943545, -122.475224786036)",15037315305071
150381178,NON-CRIMINAL,FOUND PROPERTY,Wednesday,04/29/2015,09:00,NORTHERN,NONE,1100 Block of FILLMORE ST,-122.432116233695,37.7800304351156,"(37.7800304351156, -122.432116233695)",15038117872000
150372898,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,04/29/2015,09:00,NORTHERN,NONE,200 Block of FRANKLIN ST,-122.421123477248,37.7764002921781,"(37.7764002921781, -122.421123477248)",15037289806244
150373153,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Wednesday,04/29/2015,09:00,RICHMOND,NONE,1500 Block of CABRILLO ST,-122.475224786036,37.7747969943545,"(37.7747969943545, -122.475224786036)",15037315306221
150415993,FRAUD,"CREDIT CARD, THEFT BY USE OF",Wednesday,04/29/2015,09:00,CENTRAL,NONE,200 Block of BATTERY ST,-122.400171834642,37.7939050731848,"(37.7939050731848, -122.400171834642)",15041599309320
150371696,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Wednesday,04/29/2015,08:50,SOUTHERN,NONE,MARKET ST / VANNESS AV,-122.419257894814,37.7751462916539,"(37.7751462916539, -122.419257894814)",15037169664085
150407144,OTHER OFFENSES,HARASSING PHONE CALLS,Wednesday,04/29/2015,08:32,SOUTHERN,NONE,800 Block of BRYANT ST,-122.40387577729,37.7748933799863,"(37.7748933799863, -122.40387577729)",15040714428135
150463124,FRAUD,"FALSE PRETENSES, GRAND THEFT",Wednesday,04/29/2015,08:32,TARAVAL,NONE,500 Block of VIDAL DR,-122.482462093334,37.7155189232818,"(37.7155189232818, -122.482462093334)",15046312410125
150374258,MISSING PERSON,MISSING ADULT,Wednesday,04/29/2015,08:30,TARAVAL,NONE,2000 Block of 19TH AV,-122.476226693275,37.7495560085762,"(37.7495560085762, -122.476226693275)",15037425874000
150374258,MISSING PERSON,FOUND PERSON,Wednesday,04/29/2015,08:30,TARAVAL,NONE,2000 Block of 19TH AV,-122.476226693275,37.7495560085762,"(37.7495560085762, -122.476226693275)",15037425875000
150379894,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Wednesday,04/29/2015,08:30,NORTHERN,NONE,3500 Block of FILLMORE ST,-122.436328202384,37.8017515400431,"(37.8017515400431, -122.436328202384)",15037989464070
156103560,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Wednesday,04/29/2015,08:30,INGLESIDE,NONE,100 Block of BLYTHDALE AV,-122.420556751442,37.7108945814914,"(37.7108945814914, -122.420556751442)",15610356028150
150371555,OTHER OFFENSES,VIOLATION OF PARK CODE,Wednesday,04/29/2015,08:23,SOUTHERN,"ARREST, BOOKED",800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",15037155530210
150371549,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Wednesday,04/29/2015,08:15,MISSION,NONE,1000 Block of POTRERO AV,-122.406539115148,37.7564864109309,"(37.7564864109309, -122.406539115148)",15037154964020
150371583,DISORDERLY CONDUCT,"DISTURBING THE PEACE, FIGHTING",Wednesday,04/29/2015,08:11,BAYVIEW,NONE,1000 Block of LECONTE AV,-122.39800417734,37.7190331787318,"(37.7190331787318, -122.39800417734)",15037158319024
150371583,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Wednesday,04/29/2015,08:11,BAYVIEW,NONE,1000 Block of LECONTE AV,-122.39800417734,37.7190331787318,"(37.7190331787318, -122.39800417734)",15037158364085
150371464,NON-CRIMINAL,"CIVIL SIDEWALKS, WARNING",Wednesday,04/29/2015,08:07,SOUTHERN,NONE,500 Block of MARKET ST,-122.400194768944,37.7900527936016,"(37.7900527936016, -122.400194768944)",15037146464001
150374010,ASSAULT,BATTERY,Wednesday,04/29/2015,08:00,PARK,NONE,0 Block of CRESTLINE DR,-122.446432100907,37.750241057883,"(37.750241057883, -122.446432100907)",15037401004134
150374010,ASSAULT,ELDER ADULT OR DEPENDENT ABUSE (NOT EMBEZZLEMENT OR THEFT),Wednesday,04/29/2015,08:00,PARK,NONE,0 Block of CRESTLINE DR,-122.446432100907,37.750241057883,"(37.750241057883, -122.446432100907)",15037401015041
150376282,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Wednesday,04/29/2015,08:00,TARAVAL,NONE,LAKE MERCED BL / FONT BL,-122.485073656871,37.7239983808977,"(37.7239983808977, -122.485073656871)",15037628271010
150373852,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Wednesday,04/29/2015,08:00,NORTHERN,NONE,1300 Block of GOLDEN GATE AV,-122.432800615342,37.7795115909237,"(37.7795115909237, -122.432800615342)",15037385206301
150372252,OTHER OFFENSES,OBSCENE PHONE CALLS(S),Wednesday,04/29/2015,07:56,RICHMOND,NONE,2300 Block of BUSH ST,-122.435952893201,37.7867580125532,"(37.7867580125532, -122.435952893201)",15037225219050
150372252,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Wednesday,04/29/2015,07:56,RICHMOND,NONE,2300 Block of BUSH ST,-122.435952893201,37.7867580125532,"(37.7867580125532, -122.435952893201)",15037225264070
150371527,NON-CRIMINAL,FIRE REPORT,Wednesday,04/29/2015,07:45,NORTHERN,UNFOUNDED,2900 Block of LYON ST,-122.447163343762,37.7980028074733,"(37.7980028074733, -122.447163343762)",15037152768000
150403001,NON-CRIMINAL,LOST PROPERTY,Wednesday,04/29/2015,07:40,MISSION,NONE,300 Block of TREAT AV,-122.413445535807,37.7646370171813,"(37.7646370171813, -122.413445535807)",15040300171000
150381930,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Wednesday,04/29/2015,07:30,RICHMOND,NONE,1800 Block of PIERCE ST,-122.436774478236,37.7870844322327,"(37.7870844322327, -122.436774478236)",15038193071010
150371812,ROBBERY,"ROBBERY OF A COMMERCIAL ESTABLISHMENT, STRONGARM",Wednesday,04/29/2015,07:30,CENTRAL,NONE,0 Block of MONTGOMERY ST,-122.402163713618,37.7895710255863,"(37.7895710255863, -122.402163713618)",15037181203024
150371395,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Wednesday,04/29/2015,07:27,SOUTHERN,NONE,900 Block of MISSION ST,-122.407932868203,37.7815063666429,"(37.7815063666429, -122.407932868203)",15037139504014
150371420,ASSAULT,THREATS AGAINST LIFE,Wednesday,04/29/2015,07:24,NORTHERN,NONE,1100 Block of FILLMORE ST,-122.431979576386,37.7800478529923,"(37.7800478529923, -122.431979576386)",15037142019057
150371420,OTHER OFFENSES,PROBATION VIOLATION,Wednesday,04/29/2015,07:24,NORTHERN,NONE,1100 Block of FILLMORE ST,-122.431979576386,37.7800478529923,"(37.7800478529923, -122.431979576386)",15037142026170
150371505,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Wednesday,04/29/2015,07:04,CENTRAL,EXCEPTIONAL CLEARANCE,2600 Block of TAYLOR ST,-122.415594164774,37.8068100584216,"(37.8068100584216, -122.415594164774)",15037150564020
150374480,MISSING PERSON,FOUND PERSON,Wednesday,04/29/2015,07:00,RICHMOND,NONE,500 Block of 20TH AV,-122.479241369169,37.7774563322402,"(37.7774563322402, -122.479241369169)",15037448075000
150374480,MISSING PERSON,MISSING ADULT,Wednesday,04/29/2015,07:00,RICHMOND,NONE,500 Block of 20TH AV,-122.479241369169,37.7774563322402,"(37.7774563322402, -122.479241369169)",15037448074000
150426031,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Wednesday,04/29/2015,07:00,RICHMOND,NONE,3600 Block of SACRAMENTO ST,-122.452796018759,37.7875001881845,"(37.7875001881845, -122.452796018759)",15042603106372
150371367,ASSAULT,INFLICT INJURY ON COHABITEE,Wednesday,04/29/2015,06:51,SOUTHERN,NONE,700 Block of BRANNAN ST,-122.402917180962,37.7732011737995,"(37.7732011737995, -122.402917180962)",15037136715040
156102948,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,04/29/2015,06:45,TENDERLOIN,NONE,LARKIN ST / GOLDEN GATE AV,-122.417146843836,37.781446350134,"(37.781446350134, -122.417146843836)",15610294806244
150371351,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Wednesday,04/29/2015,06:45,INGLESIDE,UNFOUNDED,400 Block of VALLEY ST,-122.432303353549,37.744124427859,"(37.744124427859, -122.432303353549)",15037135164085
150371317,ARSON,ARSON OF A VEHICLE,Wednesday,04/29/2015,06:35,RICHMOND,NONE,700 Block of 23RD AV,-122.482184155412,37.7735797686547,"(37.7735797686547, -122.482184155412)",15037131726031
150371317,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Wednesday,04/29/2015,06:35,RICHMOND,NONE,700 Block of 23RD AV,-122.482184155412,37.7735797686547,"(37.7735797686547, -122.482184155412)",15037131764070
150371317,SUSPICIOUS OCC,"SUSPICIOUS AUTO, POSSIBLY SEX",Wednesday,04/29/2015,06:35,RICHMOND,NONE,700 Block of 23RD AV,-122.482184155412,37.7735797686547,"(37.7735797686547, -122.482184155412)",15037131764065
150371301,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Wednesday,04/29/2015,06:31,NORTHERN,NONE,1900 Block of LOMBARD ST,-122.433575439808,37.8000374496753,"(37.8000374496753, -122.433575439808)",15037130106243
150371282,TRESPASS,TRESPASSING,Wednesday,04/29/2015,06:15,TENDERLOIN,"ARREST, BOOKED",200 Block of MASON ST,-122.409523740653,37.7857602954934,"(37.7857602954934, -122.409523740653)",15037128227195
150371254,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Wednesday,04/29/2015,06:13,MISSION,NONE,200 Block of CHATTANOOGA ST,-122.426334982169,37.752554160607,"(37.752554160607, -122.426334982169)",15037125464020
150371276,DRUG/NARCOTIC,UNDER INFLUENCE OF DRUGS IN A PUBLIC PLACE,Wednesday,04/29/2015,06:06,TENDERLOIN,"ARREST, BOOKED",100 Block of GOLDEN GATE AV,-122.413047972078,37.7819119628298,"(37.7819119628298, -122.413047972078)",15037127619095
150371276,WEAPON LAWS,EXHIBITING DEADLY WEAPON IN A THREATING MANNER,Wednesday,04/29/2015,06:06,TENDERLOIN,"ARREST, BOOKED",100 Block of GOLDEN GATE AV,-122.413047972078,37.7819119628298,"(37.7819119628298, -122.413047972078)",15037127612030
150425607,FRAUD,"ACCESS CARD INFORMATION, THEFT OF",Wednesday,04/29/2015,06:00,CENTRAL,NONE,900 Block of GREENWICH ST,-122.415530627533,37.8015015067263,"(37.8015015067263, -122.415530627533)",15042560709164
150371260,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Wednesday,04/29/2015,05:52,CENTRAL,NONE,500 Block of SUTTER ST,-122.409445484488,37.789173205941,"(37.789173205941, -122.409445484488)",15037126064020
150371931,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,04/29/2015,05:30,SOUTHERN,NONE,100 Block of VERMONT ST,-122.404880193003,37.7678775541877,"(37.7678775541877, -122.404880193003)",15037193107021
150371226,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,04/29/2015,05:15,CENTRAL,"ARREST, BOOKED",1000 Block of GREEN ST,-122.416421719622,37.7986283900074,"(37.7986283900074, -122.416421719622)",15037122607021
150371204,OTHER OFFENSES,TRAFFIC VIOLATION,Wednesday,04/29/2015,04:53,PARK,"ARREST, CITED",0 Block of IRVING ST,-122.458218922838,37.7643369845147,"(37.7643369845147, -122.458218922838)",15037120465015
150373288,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Wednesday,04/29/2015,04:48,NORTHERN,NONE,900 Block of GEARY ST,-122.418918390218,37.7859407304209,"(37.7859407304209, -122.418918390218)",15037328805073
150371191,LARCENY/THEFT,ATTEMPTED THEFT OF A BICYCLE,Wednesday,04/29/2015,04:30,MISSION,NONE,1200 Block of VALENCIA ST,-122.420806049169,37.7528840217529,"(37.7528840217529, -122.420806049169)",15037119106310
150371210,LARCENY/THEFT,THEFT OF COMPUTERS OR CELL PHONES,Wednesday,04/29/2015,04:30,SOUTHERN,NONE,TOWNSEND ST / 7TH ST,-122.401658145147,37.7718165835839,"(37.7718165835839, -122.401658145147)",15037121006126
150384241,OTHER OFFENSES,TAMPERING WITH A VEHICLE,Wednesday,04/29/2015,04:30,RICHMOND,NONE,20TH AV / LAKE ST,-122.479787286118,37.7859818936694,"(37.7859818936694, -122.479787286118)",15038424107100
150384241,VEHICLE THEFT,ATTEMPTED STOLEN VEHICLE,Wednesday,04/29/2015,04:30,RICHMOND,NONE,20TH AV / LAKE ST,-122.479787286118,37.7859818936694,"(37.7859818936694, -122.479787286118)",15038424107051
150371179,BURGLARY,"BURGLARY OF STORE, FORCIBLE ENTRY",Wednesday,04/29/2015,04:24,NORTHERN,NONE,2100 Block of FILLMORE ST,-122.4338668246,37.7893892227178,"(37.7893892227178, -122.4338668246)",15037117905051
150371163,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Wednesday,04/29/2015,04:17,MISSION,NONE,4500 Block of 18TH ST,-122.440485645784,37.7605003986524,"(37.7605003986524, -122.440485645784)",15037116328150
150371163,DRUNKENNESS,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,Wednesday,04/29/2015,04:17,MISSION,NONE,4500 Block of 18TH ST,-122.440485645784,37.7605003986524,"(37.7605003986524, -122.440485645784)",15037116319090
150371185,WARRANTS,ENROUTE TO ADULT AUTHORITY,Wednesday,04/29/2015,04:13,INGLESIDE,"ARREST, BOOKED",MISSION ST / 30TH ST,-122.421970919029,37.7423752245255,"(37.7423752245255, -122.421970919029)",15037118562060
150371185,ROBBERY,"ROBBERY, ARMED WITH A GUN",Wednesday,04/29/2015,04:13,INGLESIDE,"ARREST, BOOKED",MISSION ST / 30TH ST,-122.421970919029,37.7423752245255,"(37.7423752245255, -122.421970919029)",15037118503071
150371157,SECONDARY CODES,ATM RELATED CRIME,Wednesday,04/29/2015,04:09,RICHMOND,NONE,6000 Block of GEARY BL,-122.484216211827,37.7802409146585,"(37.7802409146585, -122.484216211827)",15037115715400
150371157,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Wednesday,04/29/2015,04:09,RICHMOND,NONE,6000 Block of GEARY BL,-122.484216211827,37.7802409146585,"(37.7802409146585, -122.484216211827)",15037115706374
150371903,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Wednesday,04/29/2015,04:00,INGLESIDE,NONE,100 Block of DUNCAN ST,-122.423473589921,37.7462528943017,"(37.7462528943017, -122.423473589921)",15037190364020
150371135,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Wednesday,04/29/2015,03:19,MISSION,"ARREST, BOOKED",14TH ST / HARRISON ST,-122.413398253422,37.7686709269248,"(37.7686709269248, -122.413398253422)",15037113562050
156121324,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,04/29/2015,03:00,TARAVAL,NONE,100 Block of KNOCKASHHILL ST,-122.458055440924,37.7421959910836,"(37.7421959910836, -122.458055440924)",15612132406244
150371458,BURGLARY,"BURGLARY OF STORE, FORCIBLE ENTRY",Wednesday,04/29/2015,02:54,TARAVAL,NONE,1300 Block of NORIEGA ST,-122.478096160934,37.7542236342376,"(37.7542236342376, -122.478096160934)",15037145805051
156101887,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Wednesday,04/29/2015,02:00,NORTHERN,NONE,0 Block of OCTAVIA ST,-122.423632627817,37.7718815206189,"(37.7718815206189, -122.423632627817)",15610188706224
150373482,FRAUD,"CREDIT CARD, THEFT BY USE OF",Wednesday,04/29/2015,01:50,SOUTHERN,NONE,300 Block of 9TH ST,-122.410334776842,37.7728140362003,"(37.7728140362003, -122.410334776842)",15037348209320
150373482,LARCENY/THEFT,"LOST PROPERTY, PETTY THEFT",Wednesday,04/29/2015,01:50,SOUTHERN,NONE,300 Block of 9TH ST,-122.410334776842,37.7728140362003,"(37.7728140362003, -122.410334776842)",15037348227090
150371066,ASSAULT,AGGRAVATED ASSAULT WITH A KNIFE,Wednesday,04/29/2015,01:50,TENDERLOIN,NONE,200 Block of HYDE ST,-122.415721688006,37.7830679886919,"(37.7830679886919, -122.415721688006)",15037106604012
150371094,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Wednesday,04/29/2015,01:40,MISSION,NONE,0 Block of DOLORES ST,-122.426904863087,37.7684403182059,"(37.7684403182059, -122.426904863087)",15037109404138
150371050,BURGLARY,"BURGLARY,RESIDENCE UNDER CONSTRT, FORCIBLE ENTRY",Wednesday,04/29/2015,01:30,BAYVIEW,NONE,900 Block of RHODEISLAND ST,-122.401962334001,37.757745327175,"(37.757745327175, -122.401962334001)",15037105005141
156105362,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,04/29/2015,01:26,SOUTHERN,NONE,1700 Block of MARKET ST,-122.422188261426,37.7726948236861,"(37.7726948236861, -122.422188261426)",15610536206244
150371113,LARCENY/THEFT,GRAND THEFT FROM PERSON,Wednesday,04/29/2015,01:20,BAYVIEW,NONE,26TH ST / RHODEISLAND ST,-122.401233520731,37.7506310102852,"(37.7506310102852, -122.401233520731)",15037111306153
150371107,BRIBERY,BRIBERY OF EXECUTIVE OFFICER,Wednesday,04/29/2015,01:18,MISSION,"ARREST, BOOKED",0 Block of SYCAMORE ST,-122.419858465007,37.7627429027065,"(37.7627429027065, -122.419858465007)",15037110726050
150371107,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Wednesday,04/29/2015,01:18,MISSION,"ARREST, BOOKED",0 Block of SYCAMORE ST,-122.419858465007,37.7627429027065,"(37.7627429027065, -122.419858465007)",15037110762050
150371107,LARCENY/THEFT,"LOST PROPERTY, PETTY THEFT",Wednesday,04/29/2015,01:18,MISSION,"ARREST, BOOKED",0 Block of SYCAMORE ST,-122.419858465007,37.7627429027065,"(37.7627429027065, -122.419858465007)",15037110727090
150371107,OTHER OFFENSES,CONSPIRACY,Wednesday,04/29/2015,01:18,MISSION,"ARREST, BOOKED",0 Block of SYCAMORE ST,-122.419858465007,37.7627429027065,"(37.7627429027065, -122.419858465007)",15037110726080
150371107,ROBBERY,"ROBBERY, BODILY FORCE",Wednesday,04/29/2015,01:18,MISSION,"ARREST, BOOKED",0 Block of SYCAMORE ST,-122.419858465007,37.7627429027065,"(37.7627429027065, -122.419858465007)",15037110703074
150371000,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,04/29/2015,01:13,BAYVIEW,"ARREST, CITED",2300 Block of 3RD ST,-122.388303109134,37.7592094153105,"(37.7592094153105, -122.388303109134)",15037100065016
156105209,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,04/29/2015,01:10,SOUTHERN,NONE,300 Block of 9TH ST,-122.410334776842,37.7728140362003,"(37.7728140362003, -122.410334776842)",15610520906244
150371044,ARSON,ARSON,Wednesday,04/29/2015,01:05,CENTRAL,NONE,1200 Block of UNION ST,-122.419593646454,37.7991861177677,"(37.7991861177677, -122.419593646454)",15037104426030
156102681,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,04/29/2015,01:00,PARK,NONE,200 Block of DELLBROOK AV,-122.453087966399,37.7503148137066,"(37.7503148137066, -122.453087966399)",15610268106244
150371038,ASSAULT,BATTERY,Wednesday,04/29/2015,00:50,MISSION,NONE,2300 Block of 16TH ST,-122.409529913278,37.7657184395282,"(37.7657184395282, -122.409529913278)",15037103804134
150371072,ASSAULT,INFLICT INJURY ON COHABITEE,Wednesday,04/29/2015,00:50,INGLESIDE,"ARREST, BOOKED",0 Block of NAVAJO AV,-122.443971583062,37.720018536675,"(37.720018536675, -122.443971583062)",15037107215040
150371038,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Wednesday,04/29/2015,00:50,MISSION,NONE,2300 Block of 16TH ST,-122.409529913278,37.7657184395282,"(37.7657184395282, -122.409529913278)",15037103864085
156103510,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,04/29/2015,00:45,BAYVIEW,NONE,3RD ST / 22ND ST,-122.388318045049,37.757939423202,"(37.757939423202, -122.388318045049)",15610351006244
150371022,ASSAULT,BATTERY,Wednesday,04/29/2015,00:45,TENDERLOIN,NONE,400 Block of EDDY ST,-122.41506687647,37.7835634796332,"(37.7835634796332, -122.41506687647)",15037102204134
150370983,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,04/29/2015,00:40,INGLESIDE,"ARREST, CITED",GENEVA AV / ALEMANY BL,-122.442326614218,37.7178353145571,"(37.7178353145571, -122.442326614218)",15037098365016
150370977,LARCENY/THEFT,"LOST PROPERTY, PETTY THEFT",Wednesday,04/29/2015,00:29,MISSION,"ARREST, BOOKED",18TH ST / CAPP ST,-122.418272166422,37.7619029613022,"(37.7619029613022, -122.418272166422)",15037097727090
150370977,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Wednesday,04/29/2015,00:29,MISSION,"ARREST, BOOKED",18TH ST / CAPP ST,-122.418272166422,37.7619029613022,"(37.7619029613022, -122.418272166422)",15037097765010
150371561,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,04/29/2015,00:05,PARK,NONE,100 Block of UPPER TR,-122.44425299966,37.7642672547929,"(37.7642672547929, -122.44425299966)",15037156106244
150370949,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Wednesday,04/29/2015,00:05,INGLESIDE,NONE,0 Block of TUCKER AV,-122.404500268176,37.7155319865115,"(37.7155319865115, -122.404500268176)",15037094928160
150400239,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,Wednesday,04/29/2015,00:01,NORTHERN,NONE,900 Block of ELLIS ST,-122.421835482563,37.7836653823561,"(37.7836653823561, -122.421835482563)",15040023915161
